zip,lat,lgt
67467,39.127417229,-97.70271844
67468,39.464999722,-97.21299093
67470,38.889414529,-97.522264412
67473,39.434795557,-98.701814753
67474,39.567127836,-98.701855209
67475,38.582195929,-97.059430949
67476,38.5073,-97.4959
67478,39.386792424,-97.960024515
67480,38.928248655,-97.378922974
67481,39.008873814,-98.395896786
67482,39.02505375,-97.257782909
67483,38.539701914,-97.177445605
67484,38.991125537,-97.825607328
67485,39.337591169,-98.462815162
67487,39.203626961,-97.034219913
67490,38.814366737,-98.461088701
67491,38.369806989,-97.899623291
67492,38.806801374,-96.973193687
67501,38.052718617,-97.921209795
67502,38.092478454,-97.921152547
67505,38.026825054,-97.942147294
67510,37.984826429,-98.215105381
67511,38.439009159,-99.037735053
67512,38.234351733,-98.315830891
67513,38.478669317,-99.534029533
67514,37.884704638,-98.186294302
67515,38.60077096,-100.06505868
67516,38.455778707,-99.699710702
67518,38.438553204,-100.14658629
67519,37.910536176,-99.115374388
67520,38.538747854,-99.186929296
67521,38.57712056,-99.747373901
67522,38.130251544,-97.769792576
67523,38.188749874,-99.550952853
67524,38.359584193,-98.354830347
67525,38.542422541,-98.557633839
67526,38.354343597,-98.578887279
67529,38.087619209,-99.265754329
67530,38.368718871,-98.778079427
67543,37.900994833,-97.791341337
67544,38.528514726,-98.777731654
67545,38.131693061,-98.653963466
67546,38.228090046,-97.794467063
67547,37.924848621,-99.411386556
67548,38.535429115,-99.310842868
67550,38.181963007,-99.099442815
67552,37.910786864,-99.24718289
67553,38.650449984,-99.318817047
67554,38.347995912,-98.201009574
67556,38.59452101,-99.541065019
67557,37.951750207,-98.948694647
67559,38.453441737,-99.432632526
67560,38.446202801,-99.912920623
67561,38.137500474,-98.086077049
67563,37.871790005,-99.560601052
67564,38.531367324,-98.931884576
67565,38.560254188,-99.043959762
67566,37.958614069,-98.086915372
67567,38.278618749,-98.982691815
67568,37.996576349,-98.306151074
67570,37.78279924,-97.987398029
67572,38.636802306,-99.92231158
67573,38.28422659,-98.397448821
67574,38.201999767,-99.385275617
67575,38.447033388,-99.26828229
67576,38.027602714,-98.769222218
67578,37.965843205,-98.596948812
67579,38.207162087,-98.199209528
67581,37.971190341,-98.407335102
67583,37.792956309,-98.458811691
67584,38.639887517,-100.13845837
67601,38.876339682,-99.325029306
67621,39.777755782,-99.12362717
67622,39.883721056,-99.715831081
67623,39.437975387,-98.930165052
67625,39.374869,-99.691449658
67626,38.840762321,-98.700952643
67627,38.980956964,-99.181733236
67628,39.66526107,-98.877442718
67629,39.75698322,-100.09037063
67631,39.009405833,-99.981425885
67632,39.338984365,-99.605816257
67634,38.825764908,-98.610716379
67635,39.711473193,-100.44462569
67637,38.93658108,-99.563395133
67638,39.647222784,-98.846626525
67639,39.671808726,-99.312695717
67640,38.877672074,-99.029491366
67642,39.36691387,-99.844925537
67643,39.715204135,-100.34853267
67644,39.66338453,-99.13633547
67645,39.706188829,-100.00309438
67646,39.660659629,-99.560658542
67647,39.935366472,-99.533147317
67648,39.058746066,-98.554980389
67649,39.120775786,-98.697195374
67650,39.276824895,-99.975884282
67651,39.203700509,-99.029849799
67653,39.827567,-100.22452631
67654,39.832298662,-99.899135005
67656,38.987819149,-99.737691649
67657,39.223834078,-99.585708794
67658,39.082041462,-98.902440923
67659,39.328592047,-99.900780472
67660,38.717371903,-99.169124129
67661,39.762779788,-99.32695845
67663,39.228010384,-99.315393552
67664,39.821295961,-99.549345837
67665,38.881880232,-98.859587207
67667,38.715451907,-99.333946767
67669,39.438460611,-99.282694692
67671,38.850665254,-99.149514243
67672,39.018112348,-99.877641533
67673,39.107494909,-98.786902852
67674,38.867019909,-99.079769818
67675,39.446966243,-99.106329434
67701,39.392887232,-101.04744336
67730,39.813383051,-101.04608573
67731,39.755248629,-101.53827135
67732,39.359614506,-101.35412568
67733,39.371365918,-101.53289873
67734,39.406314704,-100.88193648
67735,39.348367836,-101.71747247
67736,38.898061928,-100.45149497
67737,39.051365741,-100.50508585
67738,39.070777917,-100.58897227
67739,39.89466375,-100.90130101
67740,39.350436242,-100.40843783
67741,39.364873211,-102.0103366
67743,39.383489183,-101.21842712
67744,39.890931318,-101.05921989
67745,39.753349436,-101.19111176
67747,39.100200337,-101.0216047
67748,39.129474335,-100.85745317
67749,39.818170298,-100.52761448
67751,39.127916195,-100.32942337
67752,39.042279694,-100.23814071
67753,39.427054881,-100.72938901
67756,39.774643152,-101.81652129
67757,39.561510398,-100.54290758
67758,38.88855483,-101.7567709
67761,38.910545,-101.76081334
67762,38.876282346,-101.94774832
67764,39.015296664,-101.21159856
67801,37.759368707,-100.0207683
67831,37.168100984,-99.787677195
67834,37.549783744,-99.634603608
67835,37.849265863,-100.3338633
67836,38.018650982,-101.95132256
67837,37.566862054,-100.67361408
67838,37.996438683,-101.15919308
67839,38.487322283,-100.44942425
67840,37.109147817,-99.87449925
67841,37.628165126,-100.22309226
67842,37.616167701,-99.775487278
67843,37.693906261,-100.36217409
67844,37.389198822,-100.19879729
67846,37.974747071,-100.85937926
67849,38.12947619,-99.724354567
67850,38.590407699,-100.60835185
67851,37.99971999,-100.98772506
67853,37.847553886,-100.5122522
67854,38.080436862,-99.921094532
67855,37.565849374,-101.72091041
67857,37.976569345,-101.64715262
67859,37.204261714,-100.73667198
67860,37.945845615,-101.26971282
67861,38.48757951,-101.3516232
67862,37.537241948,-101.91764614
67863,38.479833591,-101.15466093
67864,37.274625459,-100.33656916
67865,37.436893201,-99.97413391
67867,37.595876325,-100.45191601
67868,37.854981595,-100.72877049
67869,37.259139965,-100.60559554
67870,37.482595449,-100.97897434
67871,38.479630991,-100.90707382
67876,37.845254868,-99.754238975
67877,37.502419219,-100.84650376
67878,37.98467065,-101.77894928
67879,38.480522678,-101.77246483
67880,37.580795003,-101.35025816
67882,37.782962768,-99.890466679
67901,37.045508319,-100.92424832
67950,37.010064097,-101.8951547
67951,37.173118548,-101.33273599
67952,37.293198444,-101.18682939
67953,37.197519806,-101.79443835
67954,37.140285635,-101.62484525
68001,41.353416029,-96.951656829
68002,41.470872577,-96.350862727
68003,41.057795202,-96.368459437
68004,42.010419848,-96.604838231
68005,41.149662407,-95.911432767
68007,41.344791454,-96.165196014
68008,41.527889743,-96.139719179
68010,41.258805115,-96.136628364
68014,41.28322986,-96.967786625
68015,41.394530804,-96.624185852
68016,41.043096371,-96.10030192
68017,41.064385826,-96.653660071
68018,41.30166804,-96.606954436
68019,41.78546469,-96.371179026
68020,41.99382975,-96.264985547
68022,41.274092782,-96.232363826
68023,41.452828925,-96.037647482
68025,41.437724628,-96.491452997
68026,41.434613342,-96.494131947
68028,41.144319741,-96.236909674
68029,41.657171325,-96.261369096
68030,42.322062445,-96.487661358
68031,41.622949578,-96.536785948
68033,41.141852071,-96.530861841
68034,41.459798152,-96.206198535
68036,41.388751769,-96.958019682
68037,40.995787654,-96.147392846
68038,41.940968881,-96.463563082
68039,42.109980314,-96.376001038
68040,41.274223424,-96.7327751
68041,41.235485671,-96.492208538
68042,41.094810839,-96.433066321
68044,41.543397296,-96.456421965
68045,41.832871705,-96.472148519
68046,41.145625656,-96.050883604
68047,42.109323151,-96.715336151
68048,40.991718655,-95.904402655
68050,41.311387921,-96.822531281
68055,42.060831908,-96.498921577
68057,41.663668875,-96.682875026
68058,41.008261173,-96.249908084
68059,41.073457289,-96.135227466
68061,41.784413647,-96.21923012
68062,42.186873451,-96.691868181
68063,41.731253043,-96.506394844
68064,41.320418008,-96.353391424
68065,41.075943443,-96.834115343
68066,41.207800008,-96.622887928
68067,42.155822327,-96.487660995
68068,41.397389322,-96.207920407
68069,41.261987597,-96.301650719
68070,41.192365852,-96.77484031
68071,42.234436341,-96.445906426
68072,41.616419591,-96.530361227
68073,41.243438196,-96.396187724
68102,41.258203344,-95.937206573
68103,41.2538,-95.9261
68104,41.292671787,-96.001667933
68105,41.244355361,-95.962769891
68106,41.239872554,-96.000357885
68107,41.206802468,-95.955759656
68108,41.239914738,-95.934033866
68109,41.2538,-95.9261
68110,41.293253575,-95.938967392
68111,41.296335047,-95.964776042
68112,41.331167459,-95.959953932
68113,41.119607108,-95.903959712
68114,41.265068892,-96.052242461
68116,41.296820331,-96.163240429
68117,41.206305516,-95.99493798
68118,41.263818419,-96.173473463
68122,41.330651062,-96.048736886
68123,41.121602969,-95.954556474
68124,41.234684173,-96.04887517
68127,41.202357527,-96.05355072
68128,41.18240603,-96.050485562
68130,41.235634939,-96.190137107
68131,41.264112893,-95.965265261
68132,41.265651327,-95.995077319
68133,41.145060146,-96.003680211
68134,41.295714309,-96.056186243
68135,41.203226401,-96.192075115
68136,41.174449978,-96.186069394
68137,41.202696523,-96.122705685
68138,41.17839138,-96.134889131
68139,41.202159,-96.124045
68142,41.335709096,-96.104566484
68144,41.235493376,-96.117469274
68145,41.216624,-96.121416
68147,41.180107737,-95.956628789
68152,41.339215072,-96.002194592
68154,41.26617669,-96.11435568
68157,41.181927732,-95.990462846
68164,41.297893467,-96.105055011
68301,40.482264216,-96.511328848
68303,40.249629636,-97.398239481
68304,40.881264291,-96.385989886
68305,40.385569038,-95.847490369
68307,40.794143963,-96.130329066
68309,40.051496629,-96.576057274
68310,40.267742114,-96.740847626
68313,40.778931157,-97.275254748
68314,41.010981747,-97.04364284
68315,40.248116354,-97.565356769
68316,41.010856542,-97.610112684
68317,40.680360812,-96.508521765
68318,40.144309937,-96.663565725
68319,40.907951069,-97.754553533
68320,40.476615775,-95.951333837
68321,40.396002135,-95.67596159
68322,40.329888147,-97.556465082
68323,40.143595689,-96.352331841
68324,40.557381128,-96.295179233
68325,40.0369826,-97.757892115
68326,40.292286015,-97.675891267
68327,40.027008452,-97.609724384
68328,40.463925272,-96.847922554
68329,40.505158124,-96.167377882
68330,40.716353013,-97.352085671
68331,40.489187977,-96.709298488
68332,40.34457026,-96.414437052
68333,40.627346501,-96.949317705
68335,40.293782658,-97.798683838
68336,40.969977968,-96.690003897
68337,40.116703661,-95.829449942
68338,40.316165394,-97.287909242
68339,40.737187274,-96.850310717
68340,40.137842859,-97.726063733
68341,40.391126808,-96.918686471
68342,40.105373204,-96.951012442
68343,40.639449454,-97.117500237
68344,40.583573411,-96.394149313
68345,40.053892639,-96.047545521
68346,40.664326877,-96.029040289
68347,40.804185359,-96.429221726
68348,40.296857181,-96.123794855
68349,40.837228597,-96.298576693
68350,40.074319967,-97.096943125
68351,40.647692976,-97.444284036
68352,40.144559487,-97.181942338
68354,40.633586443,-97.585324848
68355,40.068385692,-95.597061651
68357,40.310830969,-96.556831315
68358,40.535323992,-96.60542255
68359,40.644991857,-97.284764911
68360,40.94442667,-96.968817581
68361,40.525992223,-97.599820996
68362,40.1193,-97.5105
68364,40.839904947,-97.226201989
68365,40.620684423,-97.722075723
68366,40.966429846,-96.43531065
68367,41.030103631,-97.398626708
68368,40.553277283,-96.803731315
68370,40.161168395,-97.576230335
68371,40.780179252,-97.803103835
68372,40.622450952,-96.617293939
68375,40.0344375,-97.493255958
68376,40.169479082,-95.94288973
68377,40.208704532,-97.016567335
68378,40.407022445,-96.000567724
68379,40.514725822,-95.875237356
68380,40.240702857,-96.402960024
68381,40.077760246,-96.476942907
68382,40.595967792,-96.015562958
68401,40.7471657,-97.585457235
68402,40.911988456,-96.863632394
68403,40.921085571,-96.162825792
68404,40.628294453,-96.759780953
68405,40.772925134,-97.056179966
68406,40.501364656,-97.387140466
68407,40.921406722,-96.268504332
68409,40.9140885,-95.926255369
68410,40.672973461,-95.865513337
68413,40.83828977,-95.999645276
68414,40.330646429,-95.681285109
68415,40.058651332,-96.807528598
68416,40.4183831,-97.45401905
68417,40.727332471,-96.118599949
68418,40.703059183,-96.395597924
68419,40.600055686,-96.513164212
68420,40.109597553,-96.157996726
68421,40.478745111,-95.737247198
68422,40.383785865,-96.7084522
68423,40.80670052,-96.940884235
68424,40.298826835,-97.000851054
68428,40.966385667,-96.778953885
68429,40.067344167,-97.318789244
68430,40.66206427,-96.650704248
68431,40.076375853,-95.460957814
68433,40.066423132,-95.735993033
68434,40.912385813,-97.095407167
68436,40.427569498,-97.725359941
68437,40.234099208,-95.664705623
68438,40.626236056,-96.745180761
68439,40.980079746,-97.188131507
68440,40.042534848,-97.028323192
68441,40.204707117,-96.243585477
68442,40.225029921,-95.770099273
68443,40.454709072,-96.373260349
68444,40.416239404,-97.585942807
68445,40.391467821,-97.090849667
68446,40.662389657,-96.181451088
68447,40.179134363,-96.084895589
68448,40.535916836,-96.028206854
68450,40.369519508,-96.19676413
68452,40.404716373,-97.851766745
68453,40.420032298,-97.329585112
68454,40.686077641,-96.27963574
68455,40.836983641,-95.883966743
68456,40.900244018,-97.337118887
68457,40.150963159,-95.710171989
68458,40.241463667,-96.510123977
68460,40.901400857,-97.443599921
68461,40.766554959,-96.521993686
68462,40.918356793,-96.527500061
68463,40.87102153,-96.137791888
68464,40.407293354,-97.199554435
68465,40.484640872,-96.974668791
68466,40.110720873,-96.661613714
68467,40.869607316,-97.588787331
68501,40.816983,-96.710878
68502,40.790976489,-96.694619249
68503,40.822835649,-96.675998615
68504,40.844914904,-96.658727725
68505,40.824702824,-96.621743209
68506,40.783902159,-96.640514629
68507,40.846679972,-96.625411494
68508,40.811149918,-96.703467711
68510,40.806380238,-96.65570406
68512,40.744597444,-96.694280565
68514,40.899918316,-96.649930983
68516,40.746598178,-96.649494378
68517,40.939496217,-96.606138702
68520,40.793914013,-96.58856382
68521,40.858953864,-96.710099903
68522,40.794437095,-96.748333397
68523,40.740861222,-96.758166465
68524,40.84810126,-96.79461117
68526,40.741791939,-96.592802119
68527,40.861909396,-96.549790121
68528,40.82287013,-96.759153277
68529,40.85814,-96.634849
68531,40.901770053,-96.714717737
68532,40.787200408,-96.836213861
68542,40.77733,-96.704561
68601,41.439275332,-97.362292963
68602,41.431651,-97.356803
68620,41.693794938,-98.013569936
68621,41.472543802,-96.613323
68622,41.915807787,-98.550616639
68623,41.446513448,-98.092783428
68624,41.351357292,-97.252075573
68626,41.174814331,-96.998218263
68627,41.55869708,-98.15361334
68628,41.215396584,-97.837634579
68629,41.714150873,-97.123551677
68631,41.692351958,-97.357747244
68632,41.255759759,-97.124995708
68633,41.717891642,-96.883493283
68634,41.390555523,-97.496730233
68635,41.087876,-97.018784864
68636,41.976484423,-98.110157355
68637,41.787470299,-98.669157196
68638,41.363680718,-97.97419999
68640,41.452529421,-97.739275073
68641,41.730424489,-97.006334356
68642,41.682576212,-97.497198177
68643,41.698323987,-97.242423378
68644,41.700651467,-97.684127616
68647,41.492408932,-97.60974519
68648,41.416365733,-96.774315941
68649,41.475914713,-96.779099793
68651,41.190985681,-97.555138767
68652,41.856598,-98.071858695
68653,41.545731403,-97.486313611
68654,41.074789395,-97.783139375
68655,41.639558372,-98.236345581
68658,41.204281884,-97.29173004
68659,41.513871227,-96.938232784
68660,41.575095435,-97.86175965
68661,41.455413621,-97.06484426
68662,41.207508247,-97.422205788
68663,41.309277676,-97.683378384
68664,41.704124772,-96.788750437
68665,41.686852537,-98.374232385
68666,41.114987775,-97.598189249
68667,41.105974468,-97.305046809
68669,41.077922504,-97.217431547
68701,42.035125222,-97.41807909
68702,42.020346,-97.400339
68710,42.428171482,-96.843964862
68711,42.242818656,-98.936646672
68713,42.537641256,-98.966354055
68714,42.533382151,-99.514705695
68715,41.992773235,-97.598358377
68716,41.928345835,-96.810873753
68717,42.410844537,-97.205833481
68718,42.615910822,-97.662107532
68719,42.869803109,-98.566914436
68720,42.331909352,-97.986512401
68722,42.91278092,-98.864659567
68723,42.276368434,-97.199084075
68724,42.616679295,-97.874913116
68725,42.202008406,-98.749535012
68726,42.167038174,-98.192179944
68727,42.508629334,-97.204748659
68728,42.380637226,-96.968808755
68729,42.467683872,-97.903832196
68730,42.760788897,-97.512060758
68731,42.417280581,-96.436870946
68732,42.448617724,-96.98120889
68733,42.282359478,-96.714991038
68734,42.475289932,-98.799392568
68735,42.225447746,-98.382431218
68736,42.737027177,-97.365526673
68739,42.628020366,-97.263688741
68740,42.124515454,-97.294766
68741,42.364165831,-96.583040882
68742,42.370435647,-98.523932381
68743,42.460529537,-96.601467493
68745,42.433153392,-97.090032238
68746,42.836108472,-98.478426565
68747,42.381057568,-97.47696042
68748,41.832306474,-97.458374668
68749,42.455347725,-97.47055025
68751,42.690203969,-96.983309531
68752,42.016719469,-97.72061244
68753,42.8619569,-99.698120025
68755,42.946788553,-99.098068807
68756,42.137952199,-98.022673678
68757,42.648185818,-96.910479153
68758,41.757413471,-97.78030837
68759,42.54928972,-99.371279665
68760,42.751137237,-97.971466289
68761,42.055361298,-97.962270319
68763,42.470497824,-98.644761638
68764,42.364555349,-98.234286694
68765,42.348866601,-97.610583591
68766,42.412046105,-98.404220732
68767,42.197097515,-97.530657457
68768,42.001583492,-97.060438824
68769,42.34597474,-97.794970833
68770,42.561729956,-96.722936326
68771,42.37620009,-97.356104466
68773,42.351037291,-98.119258932
68774,42.804585665,-97.31009667
68776,42.465611889,-96.416839952
68777,42.874906462,-98.672955864
68778,42.844077213,-99.748934523
68779,41.954190759,-97.222053895
68780,42.602079237,-99.123932914
68781,42.038208521,-97.837615175
68783,42.609575019,-98.081812407
68784,42.265339545,-96.873778193
68785,42.437310771,-96.731673244
68786,42.49984821,-97.54660441
68787,42.233736082,-97.017969967
68788,41.839494169,-96.712160774
68789,42.526174186,-97.972007681
68790,42.176003556,-97.176233911
68791,41.987984969,-96.91933392
68792,42.743701328,-97.136265045
68801,40.920059052,-98.337883008
68802,40.924739269,-98.385261791
68803,40.92736329,-98.384003139
68810,40.869603968,-98.456387828
68812,40.863543054,-99.273251573
68813,41.623989733,-99.830130375
68814,41.315611897,-99.40203872
68815,41.423103718,-99.130370907
68816,41.172635893,-98.138224833
68817,41.25262405,-98.798918122
68818,40.860546983,-98.003401786
68820,41.090846129,-98.703097662
68821,41.963567023,-99.853576326
68822,41.403462901,-99.641121548
68823,41.811008345,-99.148615594
68824,40.999540067,-98.60469152
68825,41.297684589,-99.926832251
68826,41.116717258,-98.004202155
68827,41.052768128,-98.183151475
68828,41.548188252,-99.242492849
68831,41.115109984,-98.555827581
68832,40.773193328,-98.37874283
68833,41.826953746,-100.09496166
68834,40.9925765,-99.637313148
68835,41.310035905,-98.596433729
68836,40.7134237,-99.375107126
68837,41.664801043,-99.039237652
68838,41.213574425,-98.648543131
68840,40.744082073,-98.856642281
68841,40.772049388,-98.156549413
68842,41.549721179,-98.526302961
68843,40.890461635,-97.880643901
68844,41.060131932,-99.056913356
68845,40.707647882,-99.107505515
68846,41.072181586,-97.887778566
68847,40.710618718,-99.064695583
68848,40.699282,-99.074786
68850,40.782789185,-99.74363709
68852,41.161818303,-99.140808303
68853,41.27980521,-98.95961903
68854,41.0238056,-98.002113811
68855,41.195157441,-99.352199142
68856,41.491210762,-99.769542272
68858,40.948386129,-99.378143955
68859,41.491148531,-98.790451364
68860,41.170431232,-99.825035073
68861,40.701097365,-99.257749429
68862,41.602570054,-98.934125807
68863,40.74600075,-99.534800773
68864,41.223511289,-98.250504066
68865,40.885629756,-98.225115443
68866,40.956033385,-99.086963813
68869,41.016724012,-98.903562694
68870,40.81096368,-99.15849261
68871,41.128850067,-98.836243983
68872,41.089944127,-98.341186404
68873,41.218602249,-98.457131851
68874,41.626452734,-99.390674246
68875,41.482181302,-98.688602859
68876,40.783378152,-98.738098326
68878,40.952848859,-99.516869383
68879,41.82023404,-99.446190426
68881,41.424186848,-99.362453212
68882,41.401128206,-98.397608875
68883,40.821693058,-98.595670698
68901,40.590241256,-98.391745194
68902,40.586181,-98.386215
68920,40.107741645,-99.357426628
68922,40.311063419,-99.898221544
68923,40.369546333,-99.47498055
68924,40.494029043,-99.125061053
68925,40.43176102,-98.435015117
68926,40.137495448,-99.833318286
68927,40.537758729,-99.627797715
68928,40.309942591,-98.592118444
68929,40.103874901,-99.029854139
68930,40.321029143,-98.437813383
68932,40.290642375,-98.760351178
68933,40.521076243,-98.051864621
68934,40.34882837,-98.129254111
68935,40.375434351,-97.962735846
68936,40.290534356,-99.776257763
68937,40.644687661,-99.854452176
68938,40.424532903,-98.113871653
68939,40.113049445,-98.953538801
68940,40.502885507,-99.250550134
68941,40.466788027,-98.27804034
68942,40.097898317,-98.325935065
68943,40.03853607,-97.911085682
68944,40.627004125,-98.087180079
68945,40.56405099,-98.789143646
68946,40.126344179,-99.990355821
68947,40.351045452,-99.049123624
68948,40.31553832,-100.01522381
68949,40.443555197,-99.373095903
68950,40.467147165,-98.648751846
68952,40.097190314,-98.651497919
68954,40.609138159,-98.223640568
68955,40.595162367,-98.502788452
68956,40.628620897,-98.662936532
68957,40.272587546,-98.248298527
68958,40.49262821,-99.50574245
68959,40.499105604,-98.944184788
68960,40.083062333,-99.134637744
68961,40.200008335,-98.047688061
68964,40.240054222,-97.916755431
68966,40.141407377,-99.454431994
68967,40.253541454,-99.629728726
68969,40.30346655,-99.29648365
68970,40.089720198,-98.5220797
68971,40.108246806,-99.243025629
68972,40.11746281,-98.78677314
68973,40.46864222,-98.558029754
68974,40.141257074,-97.868814862
68975,40.608963643,-97.952800196
68976,40.580304135,-99.719083344
68977,40.121130433,-99.602975591
68978,40.034276003,-98.072384114
68979,40.608871664,-97.856601467
68980,40.675939315,-98.263707766
68981,40.345177986,-98.897062241
68982,40.350424929,-99.174020535
69001,40.206789845,-100.62727945
69020,40.238870023,-100.31641366
69021,40.072198542,-101.54034491
69022,40.284664473,-100.16799994
69023,40.490755147,-101.83468266
69024,40.239202969,-100.86132126
69025,40.63298203,-100.51212454
69026,40.056605052,-100.4134803
69027,40.453012375,-101.53882829
69028,40.665104303,-100.03536804
69029,40.687108057,-100.22368125
69030,40.094815352,-101.88744223
69032,40.521459419,-101.03915324
69033,40.523453937,-101.64562731
69034,40.231893702,-100.44085721
69036,40.073680945,-100.30259485
69037,40.149831562,-101.40907359
69038,40.673391652,-100.68292862
69039,40.667141366,-100.34418331
69040,40.362423763,-101.12178028
69041,40.134327804,-101.72762977
69042,40.5281245,-100.29352047
69043,40.141236777,-101.20747035
69044,40.170820725,-101.02248225
69045,40.426377013,-101.36072012
69046,40.111557226,-100.10627176
69101,41.129941631,-100.7767336
69103,41.121686509,-100.73915684
69120,41.421065138,-100.18654597
69121,41.563968005,-101.70082393
69122,41.079642621,-102.08997005
69123,41.010999262,-100.38016354
69125,41.625557295,-102.86535566
69127,41.153492838,-101.85359345
69128,41.210012443,-103.79270766
69129,41.103378952,-102.44769235
69130,40.862904215,-99.977974282
69131,41.389575798,-102.97877576
69132,40.837746611,-101.00037294
69133,41.226190857,-103.50249207
69134,40.833060054,-101.39299975
69135,42.6757,-99.9302
69138,40.945248513,-100.15928751
69140,40.847354598,-101.73517979
69141,41.312838612,-102.9581578
69142,41.920095075,-100.2829453
69143,41.159359628,-101.00465398
69144,41.246957916,-101.60904967
69145,41.23298257,-103.65743131
69146,41.273615414,-101.74790724
69147,41.33192148,-102.02715287
69148,41.535774685,-102.53886948
69149,41.177863304,-102.66633918
69150,40.848241345,-101.53300546
69151,41.073865394,-100.53186342
69152,42.001776231,-101.07473133
69153,41.127725142,-101.71601829
69154,41.407568455,-102.34461677
69155,41.117938216,-101.37093956
69156,41.253219046,-103.3231622
69157,42.009487179,-100.13890984
69161,42.002234576,-100.76384558
69162,41.140255798,-102.98756357
69163,41.477282296,-100.52527074
69165,41.176503502,-101.13963351
69166,42.057900391,-100.66109553
69167,41.588880515,-100.98190962
69168,40.768523978,-101.98596049
69169,40.826389652,-101.1694082
69170,40.806536124,-100.74848143
69171,40.8881843,-100.0707622
69201,42.860323131,-100.59886002
69210,42.531666911,-99.862360417
69211,42.881149014,-101.54845615
69212,42.869338457,-101.39911963
69214,42.579401536,-100.01607542
69216,42.865089277,-101.57073545
69217,42.5077525,-99.731761303
69218,42.755867096,-101.4275322
69219,42.858009566,-101.68419483
69220,42.887406436,-100.70416715
69221,42.638424692,-100.85540697
69301,42.112266149,-102.87361227
69331,41.775592081,-102.94783303
69333,42.076332569,-101.73397515
69334,41.763683772,-103.32197384
69335,41.935688162,-102.16581546
69336,41.672377914,-103.09215855
69337,42.819950558,-103.00244056
69339,42.664637286,-103.40748534
69340,42.176876534,-102.33222092
69341,41.821808287,-103.66303562
69343,42.806676855,-102.19144679
69345,41.559568149,-103.69580734
69346,42.687217342,-103.85724747
69347,42.651369094,-102.6838027
69348,42.326505891,-103.09349204
69350,41.9352875,-101.72558818
69351,42.201099139,-102.39273802
69352,41.888057962,-104.01965244
69354,42.439150951,-103.30043043
69355,41.775817974,-103.52202408
69356,41.863752315,-103.48079194
69357,41.94008513,-103.79814955
69358,41.981542663,-103.94597798
69360,42.731999433,-102.47972346
69361,41.873359266,-103.6597945
69363,41.8665,-103.6635
69365,42.7338,-102.626
69366,42.069620985,-101.47800536
69367,42.765610253,-103.26192107
70001,29.988028122,-90.169668568
70002,30.009467953,-90.162192859
70003,29.998621861,-90.214339563
70004,29.975892,-90.160846211
70005,30.000678211,-90.132780783
70006,30.012854226,-90.191809375
70009,30.009322,-90.158095
70010,30.009322,-90.158095
70011,30.009322,-90.158095
70030,29.818356126,-90.439046547
70031,29.947716569,-90.297459752
70032,29.959344759,-89.998374965
70033,30.005108,-90.219197
70036,29.701114077,-90.112831709
70037,29.831891477,-90.00351633
70039,29.9001129,-90.384807078
70040,29.753421605,-89.931047217
70041,29.361924775,-89.518865569
70043,29.946382408,-89.962012118
70044,29.9511,-89.9612
70047,29.967095279,-90.374778174
70049,30.038759805,-90.556786809
70051,30.054622191,-90.619289529
70052,30.056309116,-90.694526543
70053,29.911516693,-90.052935494
70054,29.903246,-90.049024571
70055,29.987823,-90.130719
70056,29.891309245,-90.029518646
70057,29.96983295,-90.415146545
70058,29.873634043,-90.064385997
70059,29.870789,-90.048004
70062,29.991919769,-90.247512653
70063,29.998150185,-90.24119526
70064,30.0285,-90.2678
70065,30.02728262,-90.254183771
70067,29.719523206,-90.11298201
70068,30.074259977,-90.485441564
70069,30.076608,-90.501312
70070,29.912012862,-90.36153426
70071,30.047462411,-90.700031937
70072,29.866504448,-90.110017
70073,29.87499,-90.106129
70075,29.934038368,-89.919937792
70076,30.056273218,-90.635212968
70079,30.006819819,-90.412996622
70080,29.878524566,-90.4325202
70083,29.530031404,-89.770771716
70084,30.062293632,-90.55294019
70085,29.859985008,-89.828179203
70086,30.042468029,-90.869591094
70087,29.95549665,-90.313051192
70090,29.968814298,-90.698326234
70091,29.281348282,-89.36108007
70092,29.90511488,-89.897465214
70094,29.917263152,-90.181921366
70096,29.908432985,-90.148720077
70112,29.956223895,-90.073949248
70113,29.941421534,-90.083065408
70114,29.937418851,-90.033218543
70115,29.927092694,-90.101421176
70116,29.966895112,-90.064529955
70117,29.969205149,-90.036563183
70118,29.949533924,-90.124327948
70119,29.97513892,-90.086991169
70121,29.96285636,-90.161542485
70122,30.006976441,-90.063188612
70123,29.956025043,-90.209321314
70124,30.007465618,-90.109875152
70125,29.950645344,-90.104666411
70126,30.01973937,-90.01766665
70127,30.03387004,-89.981345535
70128,30.051547225,-89.956822005
70129,30.04977426,-89.902792318
70130,29.936439216,-90.073253051
70131,29.915182731,-89.993460555
70150,29.947881,-90.076713
70151,29.947881,-90.076713
70152,29.947881,-90.076713
70153,29.947881,-90.076713
70156,29.947881,-90.076713
70157,29.947881,-90.076713
70158,29.947881,-90.076713
70172,29.947573,-90.069895
70174,29.924488,-90.01637
70175,29.932011,-90.093337
70176,29.947573,-90.069895
70177,29.968986,-90.03013
70178,29.96318,-90.11287
70179,29.974302,-90.09164
70181,29.964371,-90.198501
70182,29.998759,-90.062435
70183,29.964371,-90.198501
70184,29.9903,-90.0805
70185,29.963241,-90.112806
70186,30.010144,-90.0197
70190,29.947573,-90.069895
